Date,ret_1d,ret_5d,ret_20d,ret_60d,ret_1d_lag1,ret_1d_lag2,ret_1d_lag5,dist_ma5,dist_ma20,dist_ma50,dist_ma200,dist_ema10,dist_ema20,dist_ema50,ma5_vs_ma20,ma20_vs_ma50,ma50_vs_ma200,rsi_14,macd_norm,signal_norm,macd_hist_norm,bb_width_20,bb_pos_20,range_pct,close_open_pct,gap_pct,ret_1d_mkt,ret_5d_mkt,ret_20d_mkt,ret_60d_mkt,ret_1d_fr,ret_5d_fr,ret_20d_fr,ret_60d_fr,ret_1d_sec,ret_5d_sec,ret_20d_sec,ret_60d_sec,rel_vs_mkt_5d,rel_vs_sec_5d,rel_vs_fr_5d,rel_vs_mkt_20d,rel_vs_sec_20d,rel_vs_fr_20d,rel_vs_mkt_60d,rel_vs_sec_60d,rel_vs_fr_60d,corr_60d_mkt,vol_20d_avg,euro_vol_20d,vu_vol_20d,mkt_vol_20d,vol_change_1d,vol_zscore_20,stock_above_200dma,market_drawdown_gt20,high_vol_regime,target_up_60,target_up_20,forward_ret_60,forward_ret_20,Close,prob_up_60,is_test,data_source
2016-01-07,0.01169996666307993,0.01169996666307993,0.01169996666307993,0.18167203228566753,-0.008191150920268675,0.002051989769539464,0.0013782978210084007,0.006711416441368634,-0.00642110089811776,0.055822095453529785,0.18083194026336447,0.004309800675109665,0.01070505884336792,0.0487013132831593,-0.01304496713259562,0.0626454491011339,0.11840048181236118,58.098662238672894,0.01317732011572254,0.019093492423419428,-0.005916172307696887,0.08750076913479837,-0.0733833652162054,0.025850348256563307,-0.01010104837382811,0.02202344489879086,3.0358771051508526e-05,-0.009098524097168603,0.0793638558797547,0.192741566358958,0.0020600700327457755,0.008202852982777786,0.08306997283704076,0.2120594471604107,-0.0030673441880477714,0.013393819759308201,0.08191656158844318,0.33892414745019517,0.020798490760248534,-0.0016938530962282705,0.003497113680302144,-0.06766388921667477,-0.07021659492536325,-0.07137000617396083,-0.011069534073290477,-0.15725211516452764,-0.03038741487474317,0.32796828509866266,15050.1,222316.28325395583,0.012958410041125669,0.005914475781695133,1.4452732944527331,0.3043394231530503,1,0,1,1,1,0.2510205089816655,0.2231292689027644,14.699999809265137,,0,local CSV + synthetic indices
2016-01-08,0.057823172256910915,0.0716747219783469,0.08817353986609411,0.2489960386359007,0.01169996666307993,-0.008191150920268675,-0.0013764007308801895,0.049966285502269114,0.04657426552951227,0.11305172902582683,0.24760810764059427,0.050467551079207196,0.06215247885614161,0.10460415679072788,-0.0032305989435978955,0.06351910770773683,0.12088960028168216,71.95255475183366,0.01623650637677785,0.017687138045187453,-0.001450631668409601,0.09189911817971783,0.5067977413932483,0.09131833176053734,0.05423730106677039,0.003401373563511823,0.01098375459771228,0.0025641400741245324,0.07741931457903495,0.20512572435181808,0.01301832208642062,0.01332165444585276,0.08584327278156634,0.22125718482335,0.013636992600223774,0.030703292449310693,0.08280235228709554,0.3599666814388396,0.06911058190422237,0.04097142952903621,0.05835306753249414,0.01075422528705916,0.005371187578998571,0.0023302670845277706,0.04387031428408261,-0.11097064280293889,0.0277388538125507,0.3679832853293968,15753.6,233762.16548013687,0.01739814432562641,0.0057882086468095196,0.22630206888901205,0.650868439715171,1,0,1,1,1,0.17427654983580232,0.18778116648333487,15.550000190734863,,0,local CSV + synthetic indices
2016-01-11,0.03729889923271723,0.10328309189000762,0.10630994079728184,0.28833842528407216,0.057823172256910915,0.01169996666307993,0.007580935133639999,0.06736360882670556,0.07997712812690971,0.14974470587670674,0.2922503599067614,0.072172647480091,0.0911933770982607,0.13929040657329583,0.01181745301778614,0.06460097712513613,0.12394547528826494,77.4349677088796,0.02119738580605755,0.017880396327920746,0.0033169894781368047,0.11598563026534199,0.68954341968005,0.055176654429914984,0.037298968676368144,0.0,0.007873151354248265,0.01263255221989068,0.07658249612319734,0.21642213261953858,0.02421709625382018,0.03736479716018515,0.09675260521786044,0.2497014754248703,0.02002372805345365,0.05148812158162386,0.09529460107781751,0.39469562474123876,0.09065053967011694,0.05179497030838376,0.06591829472982247,0.029727444674084502,0.011015339719464334,0.0095573355794214,0.07191629266453359,-0.1063571994571666,0.03863694985920185,0.3846233853767392,15482.45,230818.46800384522,0.018533464716097525,0.005757454923564062,-0.4107377086254467,-0.251451711597831,1,0,1,1,1,0.14073175318158082,0.06323628234516532,16.1299991607666,,0,local CSV + synthetic indices
2016-01-12,0.08493504744054592,0.19453931119415446,0.1832319412225456,0.3877874796606271,0.03729889923271723,0.057823172256910915,0.002051989769539464,0.11592914588651171,0.16117049637612535,0.24014971018315223,0.3991605337518509,0.12970841256167476,0.16349897278782421,0.22471874542214643,0.04054141847300996,0.06801689678949963,0.12821905473429895,84.928820962554,0.029564359048108613,0.019097363449081337,0.010466995599027275,0.18710379919619097,0.8613961719031004,0.08457140241350447,0.0802468627059907,0.004339839170179141,0.021216220341337078,0.03730893295178839,0.08993303436781575,0.24561956933825746,0.025041073324977958,0.06434614116147808,0.10559464460360424,0.2735401790214358,0.041946537323404254,0.08564627456913065,0.12881624651680235,0.4497560641694913,0.15723037824236608,0.10889303662502381,0.1301931700326764,0.09329890685472986,0.054415694705743256,0.07763729661894136,0.14216791032236964,-0.06196858450886422,0.11424730063919131,0.4959989939412019,16768.15,254764.95152421,0.02538649220026672,0.006843112655711695,1.7932913724286155,1.8351926495088795,1,0,1,1,0,0.057142807090114545,-0.029142943296139867,17.5,,0,local CSV + synthetic indices
2016-01-13,0.0,0.20440477245442046,0.1400651205574137,0.3703993319372594,0.08493504744054592,0.03729889923271723,-0.008191150920268675,0.075202789031245,0.1529466394690422,0.2330717277956489,0.39619122013717045,0.10367994463534624,0.14565952933910742,0.21402019269199335,0.07230622095748473,0.06949592078563671,0.13228710760656948,84.928820962554,0.03708290705558617,0.022694472170382306,0.01438843488520387,0.23222463176419542,0.6586150586486739,0.013714272635323661,0.0,0.0,0.01701651468160459,0.05830036797324123,0.08905166356229133,0.2640528435408269,0.026646236657237532,0.09412052534153692,0.11285862994460816,0.2893623428082661,0.032415786096418486,0.10881379526216062,0.14837784993550152,0.47829620383472293,0.14610440448117923,0.09559097719225984,0.11028424711288354,0.051013456995122386,-0.008312729378087802,0.027206490612805556,0.10634648839643246,-0.10789687189746355,0.08103698912899326,0.4672742900267927,16094.85,245641.42855238914,0.024543261594231425,0.0067638094209263614,-0.6902805638756835,-0.4553788998090456,1,0,1,1,0,0.06857141230428732,-0.014285756517715575,17.5,,0,local CSV + synthetic indices
2016-01-14,-0.029142943296139867,0.15578225857013117,0.10181575446520319,0.3170541656950103,0.0,0.08493504744054592,0.01169996666307993,0.015298149583158782,0.11358714699941186,0.1912273426180997,0.3527176856526859,0.057761588175361256,0.10050445403094721,0.1704405579408108,0.0968080139381784,0.06972080795642377,0.13556635014745377,74.27873084298326,0.04143361439231896,0.0269872901874614,0.014446324204857561,0.2530388342124813,0.44889215267262395,0.04120075175806691,-0.029142870221819196,0.0,0.011502199449982875,0.07044065262096266,0.09179696274527349,0.27308842492106233,0.014574670596716022,0.10778485720443931,0.1176823221787846,0.30260370374784973,0.01261760028804737,0.12625898848722406,0.14313881753614077,0.48285409531839196,0.08534160594916851,0.029523270082907116,0.04799740136569186,0.010018791719929698,-0.04132306307093758,-0.015866567713581414,0.04396574077394799,-0.16579992962338164,0.014450461947160598,0.4244355524628082,16887.05,259537.05228629112,0.025770081541634477,0.006873283598321256,0.8986780232454974,0.43539125269211304,1,0,1,1,1,0.1077104075378359,0.014714582768978302,16.989999771118164,,0,local CSV + synthetic indices
2016-01-15,0.038257802422315246,0.13440504928765518,0.15294113521700448,0.37062928317556776,-0.029142943296139867,0.0,0.057823172256910915,0.028451466641422618,0.14739164619387246,0.22971384424170593,0.4010785197306044,0.07895916397572078,0.1272967844449071,0.20504847769494328,0.11564977386912423,0.07174725240584845,0.1393532945012661,78.0557227412694,0.044834618329838066,0.029761212039817346,0.015073406290020722,0.28521109641860665,0.5167808968327953,0.07879815406706428,0.031578888662708825,0.006474432715329167,0.018798371788987245,0.07871485474158901,0.10450025978421995,0.28546829629511405,0.011916452503818453,0.10657990916785609,0.12382575633778603,0.31478405442934165,0.01915629460283297,0.13239152265477472,0.14984357590755604,0.49110740740459,0.05569019454606616,0.002013526632880458,0.027825140119799086,0.048440875432784525,0.003097559309448439,0.029115378879218445,0.0851609868804537,-0.12047812422902227,0.055845228746226105,0.4562764672595023,18548.15,292553.60400071146,0.026553754734467985,0.007541656040434652,2.0360747663551404,3.209344077717984,1,0,1,1,0,0.07709752291042826,-0.021541907009643868,17.639999389648438,,0,local CSV + synthetic indices
2016-01-18,0.011337902963713509,0.10601372902897177,0.17989414536330117,0.3850930203237777,0.038257802422315246,-0.029142943296139867,0.03729889923271723,0.019778203310827802,0.15022564764191793,0.23581649580276087,0.413259566507151,0.07339496128230616,0.12506869604113113,0.20834731445469923,0.12791746666831783,0.07441222366786304,0.14358367225801327,79.0739473198618,0.04853857997035607,0.033249768123317015,0.015288811847039055,0.31417134991089,0.4781646947900471,0.020179406237243805,0.010192542850002257,0.0011338128376245074,0.016851765940532948,0.08832456099897978,0.11306124363553982,0.3023504137974997,0.019961867398022415,0.10198249444205243,0.1397229833408793,0.33560747671688085,0.018170448142093898,0.13033408182961348,0.1608904007882639,0.5123645624466788,0.017689168029991986,-0.02432035280064171,0.004031234586919341,0.06683290172776135,0.019003744575037285,0.04017116202242188,0.08274260652627796,-0.12727154212290115,0.04948554360689683,0.4483154506199206,18765.6,297954.7521832943,0.026191374879735694,0.007932623955740696,-0.7608354368035462,-0.2242962934206673,1,0,1,1,0,0.07230941968932858,-0.0005605398022998642,17.84000015258789,,0,local CSV + synthetic indices
2016-01-19,-0.0033631314101201237,0.01600004729984139,0.1743725987678988,0.3687453448545057,0.011337902963713509,0.038257802422315246,0.08493504744054592,0.013105495981491133,0.13668338210637088,0.2241301988312292,0.40495061080843486,0.05638143461061906,0.10848093774879497,0.1947125020053022,0.12197928706838002,0.07693155200598789,0.14771338224467345,77.90610063909804,0.05118505590369424,0.036926586227555167,0.014258469676139073,0.33512103258517134,0.40786273858126937,0.014060741864187556,-0.005036382113105235,0.0016816528244903563,0.01694553148734479,0.08377322752071703,0.12610223409285348,0.3153163185784873,0.01825523935994089,0.09468730361091349,0.15661306527670504,0.3486629913204222,0.006258076760787601,0.09161819588254305,0.1658210750250646,0.4979359088899742,-0.06777318022087564,-0.07561814858270166,-0.0786872563110721,0.04827036467504531,0.008551523742834188,0.017759533491193746,0.05342902627601842,-0.12919056403546847,0.020082353534083497,0.4229073825502715,18982.7,302254.35038952826,0.02627658197194971,0.008321092027444741,-0.506274535040865,-0.7975291684676789,1,0,1,1,1,0.07536558306046048,0.024184439543481373,17.780000686645508,,0,local CSV + synthetic indices
2016-01-20,-0.06636668173596116,-0.0514285044830286,0.10372345338526623,0.27692325039082544,-0.0033631314101201237,0.011337902963713509,0.0,-0.044329214805872375,0.05597975320935977,0.13768773451686211,0.30907611755984843,-0.011259361758530928,0.03148482941385722,0.11039728673475957,0.10496184415102339,0.07737646584527158,0.15064624311500485,59.34302313931223,0.05061158769097786,0.04176350729026227,0.008848080400715583,0.3355567842971037,0.16682646821348435,0.07831320525219457,-0.0674156689339828,0.0011247778201752207,0.002439156103433371,0.06823901472581695,0.12354662796935445,0.31584544206992193,-0.00456660197604819,0.061405831433344105,0.15303411922689514,0.3404239896047303,-0.015242401463259836,0.04122711757519393,0.1465289568156083,0.46899363116758486,-0.11966751920884555,-0.09265562205822253,-0.11283433591637271,-0.01982317458408822,-0.04280550343034206,-0.04931066584162891,-0.038922191679096496,-0.19207038077675942,-0.06350073921390487,0.41130790380044385,19473.0,310897.75671224593,0.030818749252221996,0.008353280306631133,1.1210896767466112,-0.23008561840664196,1,0,1,1,1,0.15963843774726527,0.1234937551328763,16.600000381469727,,0,local CSV + synthetic indices
2016-01-21,0.0030119414579417025,-0.020011719788782134,0.11148199129487524,0.27586209174888987,-0.06636668173596116,-0.0033631314101201237,-0.029142943296139867,-0.03768352804414943,0.05356408031114146,0.13596048237902214,0.31038388799748406,-0.00678585339751836,0.031194395104887196,0.1087959977977242,0.09482079026438739,0.07820729997130038,0.15354707168436876,59.780318216256575,0.04683408535254978,0.04267729369718409,0.004156791655365687,0.33463613553135063,0.16006663543998328,0.011411443748392643,0.0030120021633469416,0.0,0.0008159292553817643,0.056953334131170985,0.1209386574723661,0.3169175516133811,-0.00044296889974637654,0.04569500146896699,0.15250477968647735,0.33809114998593714,-0.008576715368171839,0.01943399824423775,0.1399074443647177,0.451294957222824,-0.07696505391995312,-0.03944571803301988,-0.06570672125774912,-0.009456666177490858,-0.028425453069842455,-0.041022788391602116,-0.04105545986449122,-0.1754328654739341,-0.062229058237047274,0.4121014231183169,20270.05,324408.2004191399,0.030749620434580873,0.008406598801763381,0.15590241504332325,-0.1091198756692741,1,0,1,1,1,0.16516519903254556,0.11291290551738298,16.649999618530273,,0,local CSV + synthetic indices
2016-01-22,0.021020968837608178,-0.03628118086247134,0.14787290700283773,0.29179323761515663,0.0030119414579417025,-0.06636668173596116,0.038257802422315246,-0.010131668965726481,0.0683088785334629,0.1541072048310752,0.33510815492804213,0.011500734955967262,0.04759609480186189,0.12626927233388607,0.07924341555328884,0.08031228422943859,0.1568320077539589,62.79690334056802,0.04420745850428532,0.04228040823615251,0.0019270502681328053,0.3333053116585867,0.2049438642113015,0.04176476422478171,0.021021044413730847,0.0,0.004533261792626142,0.042153982277157054,0.12290432151038533,0.32119370898699984,-0.0033906806633945408,0.029876904431243467,0.15145788533377647,0.32187746227300473,-0.006499625707207857,-0.006228912890008709,0.1352921040542956,0.4433593821537527,-0.0784351631396284,-0.030052267972462632,-0.06615808529371481,0.0249685854924524,0.012580802948542136,-0.0035849783309387373,-0.029400471371843206,-0.15156614453859607,-0.030084224657848102,0.4128647311365148,20139.3,323652.6406380177,0.030657994078789892,0.008384086345011902,-0.4266879319510899,-0.6950814336979756,1,0,1,1,1,0.18823541611039252,0.07882365657594192,17.0,,0,local CSV + synthetic indices
2016-01-25,0.04705885402759802,-0.002242159209199568,0.22505164057736193,0.3484847967999116,0.021020968837608178,0.0030119414579417025,0.011337902963713509,0.036933426535160185,0.10720614887174684,0.20119306873582343,0.39462359732473873,0.047841118790488135,0.08686509605871562,0.17103758000386082,0.06776975313776701,0.08488655880375129,0.16103200528162231,68.59498044555102,0.04408081139787019,0.041120293474123375,0.0029605179237468197,0.33509806555568444,0.3199247023224965,0.03426969867962158,0.017142813546316964,0.029411764705882353,0.011233393078921905,0.03639580803016651,0.13165898588667746,0.33354606607338666,0.006327428838269311,0.016109925658401858,0.16640917658992893,0.32251195183219195,0.00965881146634584,-0.014536577336347833,0.1550736339874943,0.4438664632339788,-0.03863796723936608,0.012294418127148266,-0.018352084867601426,0.09339265469068447,0.06997800658986764,0.058642463987433,0.014938730726524962,-0.0953816664340672,0.025972844967719677,0.42667917306849973,19866.0,322381.3033015728,0.03119585608426451,0.008443531653472326,0.5311572700296736,-0.24891162220179244,1,0,1,1,1,0.12640444479273594,0.041573051366489144,17.799999237060547,,0,local CSV + synthetic indices
